,battery_level,captive,code,id,latitude,longitude,model,nest_id,partner_id,region,time
38,75.0,False,,f7a44a30-3779-4790-b2cc-808452bd8947,34.005849,-118.48967,bd,,,santa-monica,2019-07-14 18:41:16.565443
39,48.0,False,,b4f020c3-9666-4506-bed3-45d76d241763,34.005469,-118.48988,bd,,,santa-monica,2019-07-14 18:41:16.565443
40,73.0,False,,5609f0da-ec10-4cfb-9bbe-54cfb641286a,34.005465,-118.489864,bd,,,santa-monica,2019-07-14 18:41:16.565443
41,51.0,False,,e233fb85-11c1-4f57-b92c-907639460d06,34.005428333333334,-118.48988333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
42,56.0,False,,017cd136-2b7b-4668-a62e-e9ff6db04618,34.00541,-118.489875,rf,,,santa-monica,2019-07-14 18:41:16.565443
43,100.0,False,,90dd458b-9ae0-4548-81df-cac959988352,34.005429,-118.489806,bd,81d4c655-701d-4dd5-8671-d22d7226993f,,santa-monica,2019-07-14 18:41:16.565443
44,56.0,False,,3b87130e-d7c0-4876-b55e-7fc62edace54,34.00536666666667,-118.48985333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
47,71.0,False,,e512102d-490b-4e1b-947f-257d82e1af2e,34.005543333333335,-118.48963166666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
48,69.0,False,,356f6fae-9b85-4b22-9392-4608050695a4,34.005588,-118.489575,bd,,,santa-monica,2019-07-14 18:41:16.565443
49,12.0,False,,8169e98a-365c-4e85-a555-5f5b1403f139,34.008515,-118.491276,bd,,,santa-monica,2019-07-14 18:41:16.565443
51,25.0,False,,4f790e7a-8d92-47c7-81b1-f1a86cbe02ca,34.005455,-118.48938833333335,rf,,,santa-monica,2019-07-14 18:41:16.565443
52,83.0,False,,987c9efc-c337-470f-b409-b1c7bb3c20af,34.00711833333333,-118.48912833333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
53,100.0,False,,a258cef1-9035-41dd-89c5-d71e9a0f2fc1,34.007045,-118.489098,bd,,,santa-monica,2019-07-14 18:41:16.565443
54,56.0,False,,4a559f0b-f409-4cab-ab11-759bb0971a5b,34.007562,-118.489318,bd,,,santa-monica,2019-07-14 18:41:16.565443
55,100.0,False,,4ab21884-1c71-48ed-8471-fd768935d0fc,34.007545,-118.489248,bd,,,santa-monica,2019-07-14 18:41:16.565443
56,49.0,False,,80774389-3b6c-4d43-8a6f-d65c0eff0af6,34.00795666666667,-118.48955499999998,rf,,,santa-monica,2019-07-14 18:41:16.565443
57,100.0,False,,543e50ce-ae23-4c8b-9b43-c303a4080a9c,34.007625,-118.48925,rf,893e0e12-da74-4824-ae68-962c07b08c94,,santa-monica,2019-07-14 18:41:16.565443
58,100.0,False,,0c86b68e-e4a8-4b34-8f2f-50cef4c6d670,34.007621666666665,-118.48923500000001,rf,893e0e12-da74-4824-ae68-962c07b08c94,,santa-monica,2019-07-14 18:41:16.565443
59,51.0,False,,3f84099d-664c-4d68-88a5-d6d7ce46edf0,34.007331666666666,-118.48905166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
60,81.0,False,,e50b07c5-9ff8-4fbd-9c4c-f370226dc16f,34.007308333333334,-118.48902833333335,rf,,,santa-monica,2019-07-14 18:41:16.565443
63,40.0,False,,6a4cafc7-6bcc-4078-9429-87932b1adb78,34.008205,-118.489552,bd,,,santa-monica,2019-07-14 18:41:16.565443
64,33.0,False,,537ca11f-f25f-496e-8609-56b602962e47,34.008755,-118.490435,bd,,,santa-monica,2019-07-14 18:41:16.565443
67,33.0,False,,7bf2cb5d-a678-419f-8bd0-24e13af8f362,34.00595166666667,-118.48879166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
70,22.0,False,,803c3110-988a-47f9-82e5-2ae7750905f5,34.006055,-118.4887,bd,,,santa-monica,2019-07-14 18:41:16.565443
71,19.0,False,,d0256895-f4ac-4dac-8019-d15e202f8c85,34.004888,-118.489285,bd,,,santa-monica,2019-07-14 18:41:16.565443
73,91.0,False,,c49a0a2e-e20a-4e15-b6ce-5805ff8f4b33,34.00841833333333,-118.48929666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
80,45.0,False,,c687e551-2635-4872-a33c-e4e8f45e2848,34.006256666666665,-118.48816000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
81,27.0,False,,ecc41e4a-33c8-4b41-8114-efdf14f89eda,34.009185,-118.49006666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
82,97.0,False,,f9eb2ce2-a162-4ec1-acf2-5ae1911ff4f6,34.00656166666667,-118.48808333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
86,6.0,False,,add6512a-1864-4bed-824e-afc4ab434d0a,34.00663,-118.48786166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
88,65.0,False,,c021b1aa-b40e-4f6c-aa9c-bd0490d3d89a,34.00597833333334,-118.48786999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
92,99.0,False,,207eae36-f92f-4a60-97d3-607f376bd17c,34.00798833333333,-118.48786999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
101,100.0,False,,2ab4440a-bb81-4b0b-bd9e-f49978a72f84,34.005687,-118.487339,bd,,,santa-monica,2019-07-14 18:41:16.565443
102,67.0,False,,a5f3bf62-75af-46e6-8e61-d3740240ba5d,34.005768333333336,-118.48726666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
103,100.0,False,,48b41903-e76c-4e59-bace-44b300929421,34.005719,-118.487212,bd,,,santa-monica,2019-07-14 18:41:16.565443
104,100.0,False,,90c37c7f-b499-4e6c-9abf-2474b554ed03,34.005741,-118.487199,bd,,,santa-monica,2019-07-14 18:41:16.565443
105,47.0,False,,286c5caf-0cad-4080-a4be-50dbf39f6d14,34.009125000000004,-118.48831166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
106,67.0,False,,15aad89c-31b4-45b4-b733-40921a17458a,34.009109,-118.488286,bd,,,santa-monica,2019-07-14 18:41:16.565443
107,100.0,False,,ea61c256-2689-4953-8307-769e6959fa87,34.005717,-118.487181,bd,,,santa-monica,2019-07-14 18:41:16.565443
108,17.0,False,,a5dc8986-555f-42c9-8d3d-85e57ec542ba,34.005589,-118.487211,bd,,,santa-monica,2019-07-14 18:41:16.565443
109,35.0,False,,5ad00020-554a-4e61-8477-c72c22f237fe,34.005768333333336,-118.48709833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
123,58.0,False,,b6538bd8-c987-403c-bef9-d0523ce757c7,34.00604166666667,-118.48665666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
128,83.0,False,,82158d82-f2aa-4268-9cd2-7ec3f533cb42,34.00939,-118.487779,bd,,,santa-monica,2019-07-14 18:41:16.565443
131,88.0,False,,eb6d1d58-0434-49d6-8ad3-6e930274d2a2,34.01070833333333,-118.48977666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
132,45.0,False,,6a4ec51c-442b-484f-8e98-b57690359087,34.004143,-118.486882,bd,,,santa-monica,2019-07-14 18:41:16.565443
134,63.0,False,,3c7a6715-f9e4-4f83-9c88-6a42f3628081,34.01088666666667,-118.48957,rf,,,santa-monica,2019-07-14 18:41:16.565443
136,91.0,False,,d143a53b-b18d-4bfb-a4c1-a1156d7c329f,34.00969666666666,-118.48749500000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
138,57.0,False,,04756e33-a016-4e9b-bd11-6fd828d1802f,34.009845000000006,-118.48764000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
139,85.0,False,,cb2e667a-a4ae-4e93-8e09-e9b755136112,34.00995292259898,-118.4877151054718,rf,,,santa-monica,2019-07-14 18:41:16.565443
141,26.0,False,,29acb49e-1b1d-4565-89ea-db870a686ccc,34.009871,-118.48753,bd,,,santa-monica,2019-07-14 18:41:16.565443
145,57.0,False,,b029a45d-87c2-48a1-a06f-5cc5461c237c,34.008708,-118.486452,bd,,,santa-monica,2019-07-14 18:41:16.565443
146,70.0,False,,9f326589-33bd-44da-9868-77e4a5819d15,34.01050166666666,-118.48825833333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
147,79.0,False,,2a8fc737-bdbe-4b9b-a195-868e9535244b,34.01019333333333,-118.48774,rf,,,santa-monica,2019-07-14 18:41:16.565443
151,49.0,False,,1b02a3c8-c3b4-4cf5-a525-727913e07a3f,34.00982666666666,-118.487175,rf,,,santa-monica,2019-07-14 18:41:16.565443
153,92.0,False,,51693fd2-3283-49d5-923b-27bc43aeec26,34.011122,-118.488996,bd,,,santa-monica,2019-07-14 18:41:16.565443
156,35.0,False,,5697fe9d-23fa-420b-975e-8abc6f251d82,34.011134999999996,-118.48882333333334,rf,,,santa-monica,2019-07-14 18:41:16.565443
157,33.0,False,,334d8a79-ae74-4d5a-9955-2ceece4c5f09,34.006966,-118.485452,bd,,,santa-monica,2019-07-14 18:41:16.565443
160,17.0,False,,de11e365-d16f-4c9e-958a-534c3d95ccf8,34.004279,-118.486006,bd,,,santa-monica,2019-07-14 18:41:16.565443
161,21.0,False,,a2839d66-42a6-4e40-a7b6-5b172e569222,34.00378833333333,-118.48627499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
162,66.0,False,,9544e54e-bb6d-4606-b9ac-e03130e63c4a,34.00789333333333,-118.48558,rf,,,santa-monica,2019-07-14 18:41:16.565443
171,40.0,False,,cbccb9e3-23a0-4a1b-a3a0-367b1f1f2240,34.01172666666666,-118.49031833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
175,70.0,False,,56caee3e-f395-4975-9114-f9333e851fdb,34.01151333333333,-118.48934166666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
180,28.0,False,,5a4d3610-a780-4c0a-ac8a-47ba151f1857,34.002824,-118.486875,bd,,,santa-monica,2019-07-14 18:41:16.565443
181,63.0,False,,8857caa3-bcd5-4bea-bbaa-420022d7515e,34.003777,-118.485986,bd,,,santa-monica,2019-07-14 18:41:16.565443
182,98.0,False,,7f7fd343-a2b7-4fc0-922b-249097212990,34.010125,-118.48671666666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
0,61.0,False,,b1121e96-c702-42c7-bba4-f87865e998d2,34.000463,-118.484307,bd,,,santa-monica,2019-07-14 18:41:16.565443
1,29.0,False,,f509b6bf-1573-4b5f-ba5f-7e4a5923a86d,34.000917,-118.483652,bd,,,santa-monica,2019-07-14 18:41:16.565443
2,27.0,False,,cee8666d-095b-476d-89fb-0ad361251892,34.000143,-118.485338,bd,,,santa-monica,2019-07-14 18:41:16.565443
3,88.0,False,,bea501bd-f313-4d9c-a9d9-3cb24d1a2b80,34.00054166666666,-118.48292500000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
4,61.0,False,,0749e3b1-0755-4954-b3e8-77f39b3706c4,34.000746,-118.482921,bd,,,santa-monica,2019-07-14 18:41:16.565443
5,82.0,False,,67505eaa-c5f4-40d4-aea4-b9e5fa6052e1,34.001713333333335,-118.48456499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
6,36.0,False,,367de9bf-fa83-4bd9-9b6f-00258a749804,34.001666666666665,-118.48494000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
7,65.0,False,,45c69be4-4fb4-4b07-ba98-72adcb5baa29,34.00045333333333,-118.48262833333335,rf,,,santa-monica,2019-07-14 18:41:16.565443
8,57.0,False,,f1521b74-5b2a-4d36-89e3-ee87baad23f8,34.000993,-118.48275,bd,,,santa-monica,2019-07-14 18:41:16.565443
9,20.0,False,,bb35a10b-531a-4166-9fb9-f77259d4b016,34.00105666666666,-118.48276499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
10,45.0,False,,3543deb5-ae14-4475-a426-737e5307355a,34.00137397978386,-118.4829967517425,rf,,,santa-monica,2019-07-14 18:41:16.565443
11,43.0,False,,f410841a-fa3b-4ee1-8c9f-48856f401ba3,33.999036,-118.484053,bd,,,santa-monica,2019-07-14 18:41:16.565443
12,53.0,False,,21ed37d5-ec4f-41d9-8279-12b60f1610f0,33.99901166666667,-118.4841,rf,,,santa-monica,2019-07-14 18:41:16.565443
13,89.0,False,,fda0ecfa-f45b-444c-86cb-d82bad87f478,34.00079752321727,-118.48254223365196,bd,,,santa-monica,2019-07-14 18:41:16.565443
14,100.0,False,,2bdc1032-147c-4a61-8668-400024711c74,34.001740000000005,-118.48327666666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
15,88.0,False,,f7172b17-c82b-4e42-bcac-7ce700f29e08,34.000357,-118.482448,bd,,,santa-monica,2019-07-14 18:41:16.565443
16,67.0,False,,2dfab206-6643-4678-ad66-c6359ac3b71c,34.001808,-118.483318,bd,,,santa-monica,2019-07-14 18:41:16.565443
17,81.0,False,,b7c8138c-4d41-4cc5-a755-2075568bfc54,34.00177,-118.48323,rf,,,santa-monica,2019-07-14 18:41:16.565443
18,100.0,False,,b8a8deba-2f3f-4e7f-93f7-b8d221527c77,34.000827,-118.482436,bd,,,santa-monica,2019-07-14 18:41:16.565443
19,81.0,False,,004ca44f-d8fc-4981-904f-9bf71dd014fb,34.000153,-118.482387,bd,,,santa-monica,2019-07-14 18:41:16.565443
20,56.0,False,,c07f90bb-be08-4293-8cde-f3452114c1cd,34.001965,-118.483537,bd,,,santa-monica,2019-07-14 18:41:16.565443
21,67.0,False,,3878ee8a-22db-409f-b41a-c2a6f0439cff,34.00016333333333,-118.48235333333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
22,45.0,False,,fd8bd27b-52e7-4e01-96b2-ef0cf8c0181e,34.00203666666666,-118.48371166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
23,100.0,False,,e68f9c25-2c1c-4dd6-95d8-6e93ef94b777,34.000747,-118.482327,bd,,,santa-monica,2019-07-14 18:41:16.565443
24,52.0,False,,7716bac1-b29b-4a57-b2e7-708abe12cfc4,34.00082833333333,-118.48231499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
25,46.0,False,,709529bb-4ab1-4624-82d6-8ea268709919,34.000198,-118.482293,bd,,,santa-monica,2019-07-14 18:41:16.565443
26,58.0,False,,7e1555e6-1850-45c2-b868-cae7589f773f,34.00200333333333,-118.483445,rf,,,santa-monica,2019-07-14 18:41:16.565443
27,81.0,False,,45b39eaa-b6bb-48c8-90a2-1319445c866e,34.002016,-118.483426,bd,,,santa-monica,2019-07-14 18:41:16.565443
28,9.0,False,,8c086281-0b96-418f-87f4-0207630636ad,34.000461666666666,-118.48219333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
29,29.0,False,,d1126068-9684-4a0c-86eb-a794fd700f39,34.00069,-118.48219333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
30,63.0,False,,0614c69f-25d3-4fa1-942b-46bf057ba719,34.001404,-118.482482,bd,,,santa-monica,2019-07-14 18:41:16.565443
31,22.0,False,,07032100-656f-463c-bf35-bd07f2d823d9,34.00051166666666,-118.482055,rf,,,santa-monica,2019-07-14 18:41:16.565443
32,67.0,False,,400081bb-2dd9-474a-a767-e8f843e46203,34.000586,-118.48205,bd,,,santa-monica,2019-07-14 18:41:16.565443
33,42.0,False,,5e53bacd-db2f-4cc5-986e-f7917110ff26,34.00210166666667,-118.48538166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
34,39.0,False,,11657e43-ff5d-4f7b-9bd8-0fb0d03a2ce4,34.001247,-118.482221,bd,,,santa-monica,2019-07-14 18:41:16.565443
35,92.0,False,,151912ad-8b1a-4b64-952a-937f2684e932,34.001214,-118.482112,bd,,,santa-monica,2019-07-14 18:41:16.565443
36,98.0,False,,c47e7831-655e-45e8-bbd7-ed75eed82061,34.00243,-118.48373333333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
37,46.0,False,,001918be-abae-4c4c-a805-1322508ca0d9,33.998477,-118.483505,bd,,,santa-monica,2019-07-14 18:41:16.565443
38,39.0,False,,4cf6a4a9-71b2-4b37-bcf2-feebced31d7d,34.002559,-118.483453,bd,,,santa-monica,2019-07-14 18:41:16.565443
39,65.0,False,,9363b97c-e078-48eb-8dfb-81264bd01795,34.002583333333334,-118.48351333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
40,90.0,False,,0d7aa995-a098-4f8c-ad22-14749d1fe369,34.001172,-118.481658,bd,,,santa-monica,2019-07-14 18:41:16.565443
41,62.0,False,,b9415316-1d28-4d12-8329-8f68e3083c9d,33.99860833333333,-118.48265833333335,rf,,,santa-monica,2019-07-14 18:41:16.565443
42,85.0,False,,3e1179f2-166c-4314-ac65-5939a73116b6,33.998645,-118.48258166666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
43,11.0,False,,b7e290b3-5443-4b58-8aba-3c62ef84215f,34.001685,-118.486651,bd,,,santa-monica,2019-07-14 18:41:16.565443
44,63.0,False,,ef95eb63-a9b1-40a5-bd88-11eeb85f3be3,33.99821833333333,-118.48339,rf,,,santa-monica,2019-07-14 18:41:16.565443
45,85.0,False,,478159e6-8866-42b3-86bf-2435d9b081cd,33.99823333333333,-118.483315,rf,,,santa-monica,2019-07-14 18:41:16.565443
46,29.0,False,,fa756be5-ba10-4fc3-b7e1-e780b8504d89,33.999251666666666,-118.48171166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
47,81.0,False,,774e3130-d65c-4045-940d-3812d4dec67e,33.99968333333334,-118.48141499999998,rf,,,santa-monica,2019-07-14 18:41:16.565443
48,43.0,False,,5b3f9bd4-785a-4552-86b2-54ea978a47ad,33.999701,-118.481372,bd,,,santa-monica,2019-07-14 18:41:16.565443
49,62.0,False,,d63373a3-8783-4886-a069-a699585dfb76,33.999721666666666,-118.48134666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
50,27.0,False,,47b127cb-db7d-43fb-a720-25a09387c069,33.997942,-118.483235,bd,,,santa-monica,2019-07-14 18:41:16.565443
51,40.0,False,,e23cb3f5-f283-4d17-a585-0bd514395cda,34.002688,-118.482371,bd,,,santa-monica,2019-07-14 18:41:16.565443
52,61.0,False,,adfde390-a7d4-40c1-afa4-2b0b3db19ffa,33.997864,-118.48325,bd,,,santa-monica,2019-07-14 18:41:16.565443
53,39.0,False,,7d38b9af-fa65-4be9-a0f3-341544e6c443,34.00319,-118.484689,bd,,,santa-monica,2019-07-14 18:41:16.565443
54,45.0,False,,2f9c04f2-1fce-4eb8-9cec-3aa7233e945b,34.002723,-118.482323,bd,,,santa-monica,2019-07-14 18:41:16.565443
55,83.0,False,,891ba78c-5132-45e9-beb7-f79b2cee6575,34.003247,-118.484888,bd,,,santa-monica,2019-07-14 18:41:16.565443
56,60.0,False,,93e44cf1-a1ed-4e5f-916b-bc44748fff67,33.999828,-118.480799,bd,,,santa-monica,2019-07-14 18:41:16.565443
57,69.0,False,,56247217-aa4d-41df-b0af-f6fa53990adc,34.00257166666667,-118.48174333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
58,28.0,False,,0729be49-c86d-4867-8054-57510ee8cefe,33.999278333333336,-118.48094999999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
59,30.0,False,,5a61d029-8f19-45a9-8f89-9be996347d5a,34.003249,-118.48568,bd,,,santa-monica,2019-07-14 18:41:16.565443
60,17.0,False,,658679e1-72e3-45cd-865f-f2c3e1c531e1,33.997688,-118.482851,bd,,,santa-monica,2019-07-14 18:41:16.565443
61,69.0,False,,d22952d2-1394-49d6-b8b9-e0e6d5b5bc8e,34.00015666666666,-118.48064500000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
62,52.0,False,,69310a1e-b332-4f7a-a087-937555775bd6,34.002623,-118.481681,bd,,,santa-monica,2019-07-14 18:41:16.565443
63,53.0,False,,05110757-bf63-4fc4-a9ca-e34b2b727451,33.999157,-118.48092,bd,,,santa-monica,2019-07-14 18:41:16.565443
64,97.0,False,,3c313eab-baae-4a94-8767-0e4eda0e93f7,34.00351,-118.48504666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
65,79.0,False,,674e96ed-7c6e-4537-9cb1-bd5106d2bf11,34.003501,-118.485102,bd,,,santa-monica,2019-07-14 18:41:16.565443
66,75.0,False,,34b24f68-518a-4749-a6c0-0310d8ae7be5,34.002997,-118.482046,bd,,,santa-monica,2019-07-14 18:41:16.565443
67,49.0,False,,e01b41e2-d88d-43d7-b94c-04752ab06375,34.001822,-118.480871,bd,,,santa-monica,2019-07-14 18:41:16.565443
68,17.0,False,,6765e52b-c30a-4cb1-ba4f-ecb8144d21ae,34.003613333333334,-118.48472666666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
69,96.0,False,,651557fc-02ca-44a6-a9c5-f31e44ac6571,33.999085,-118.48084333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
71,99.0,False,,ee9771a2-b21f-4e62-a113-79e733cacf97,34.003143333333334,-118.48216166666667,rf,e4f306fa-732a-4a29-b13f-5862acd174a0,,santa-monica,2019-07-14 18:41:16.565443
72,96.0,False,,ee50f19a-3989-4b4f-9ce6-790fc769c7ac,34.00342166666667,-118.48580166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
73,72.0,False,,200141f4-d2a4-4af3-abd8-42adb0840f4d,33.999251666666666,-118.48069833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
74,63.0,False,,7e2b6063-e9e0-4de4-b930-0c1580257fba,33.999217,-118.480715,bd,,,santa-monica,2019-07-14 18:41:16.565443
75,100.0,False,,1c08d5af-b83e-4263-9f2a-883a1c460530,34.003592,-118.485291,bd,,,santa-monica,2019-07-14 18:41:16.565443
76,98.0,False,,1a556214-ce63-41a2-8dda-9f4b53916b3a,34.00363166666667,-118.48513,rf,,,santa-monica,2019-07-14 18:41:16.565443
77,37.0,False,,772cb3b9-de0b-4f07-a84e-a2b6a123ffcc,33.99902,-118.480634,bd,,,santa-monica,2019-07-14 18:41:16.565443
78,71.0,False,,a0e9de5a-8777-4b62-aff4-7fea15d1df49,33.99908833333333,-118.48053666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
79,37.0,False,,511141c7-e2c5-4aee-bd37-2ece7df54cf2,34.00381,-118.483109,bd,,,santa-monica,2019-07-14 18:41:16.565443
80,92.0,False,,e6ddeefa-995e-417b-aa96-ed86f5a77bba,33.99894333333334,-118.48049166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
81,25.0,False,,b0d5bd88-b01c-4eed-93e7-1f0d177753a5,33.999673,-118.480165,bd,,,santa-monica,2019-07-14 18:41:16.565443
82,75.0,False,,aeb30b5a-45a4-4575-b557-c0c1b412090c,34.00396666666666,-118.48477166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
83,30.0,False,,36d791ba-5eb7-4248-900c-9b2ce44329e6,34.003832,-118.485594,bd,,,santa-monica,2019-07-14 18:41:16.565443
84,52.0,False,,d3e5f2cd-826b-4add-8b32-46111643c912,34.00398666666667,-118.48474166666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
85,55.0,False,,611919a0-320b-4bb0-94db-703d6f534c88,34.002279,-118.480607,bd,,,santa-monica,2019-07-14 18:41:16.565443
86,71.0,False,,c618d6eb-0700-42d4-8f5d-c76a81961870,34.00391,-118.48541333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
87,49.0,False,,2bcb7b49-46a2-472b-9b51-16e5791f75e7,34.00393333333333,-118.48539000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
90,75.0,False,,6a3077c6-dea3-4528-a59b-8c026c24cef3,33.99866833333333,-118.48024666666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
91,81.0,False,,b1ed2486-cf45-4b8a-8a9c-e0fad9f7dc26,33.99863833333333,-118.48005666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
92,66.0,False,,da064c1b-2e27-4fec-bafd-a0e6fc5bffee,33.99865666666667,-118.48004166666666,rf,,,santa-monica,2019-07-14 18:41:16.565443
93,57.0,False,,810c1502-43c6-4514-8357-eb0a6a033acf,34.004374999999996,-118.48525999999998,rf,,,santa-monica,2019-07-14 18:41:16.565443
94,29.0,False,,83152ae9-2574-479e-8685-2b7f76a6d27d,34.00438333333333,-118.48526833333332,rf,,,santa-monica,2019-07-14 18:41:16.565443
96,55.0,False,,af16bd33-0b57-41c0-afb2-986db08433ed,33.998333333333335,-118.47986666666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
98,85.0,False,,c0c8d787-0f9b-4cd4-8b82-475ce483726a,33.99762333333333,-118.48043000000001,rf,,,santa-monica,2019-07-14 18:41:16.565443
99,18.0,False,,86499a36-3107-4c3c-857b-4786f61479e0,33.998256,-118.479867,bd,,,santa-monica,2019-07-14 18:41:16.565443
100,92.0,False,,0c9de216-e5fe-48a4-8e07-01fa0b9e8def,33.996628333333334,-118.48183499999999,rf,,,santa-monica,2019-07-14 18:41:16.565443
101,17.0,False,,6e3c73d8-97c2-4e0c-806d-235408dfa8db,33.996611,-118.481866,bd,,,santa-monica,2019-07-14 18:41:16.565443
102,33.0,False,,acbca8b7-c481-4262-bf98-1f268e8c3af9,33.99659333333333,-118.48187333333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
103,18.0,False,,f252e9ed-2ab8-4929-a98e-87f38507f826,33.996606,-118.48184,bd,,,santa-monica,2019-07-14 18:41:16.565443
104,55.0,False,,8a9d6a8c-b5f0-4886-a88e-083a389856b0,33.996608,-118.481832,bd,,,santa-monica,2019-07-14 18:41:16.565443
105,69.0,False,,329f7c62-6ec2-4028-adbd-7cbb3494ba51,34.00163092443968,-118.4792139007282,bd,220fbc3e-ae40-4648-93e5-ca25441f9d0f,,santa-monica,2019-07-14 18:41:16.565443
106,79.0,False,,ac3c0655-30ea-45d2-9102-838fbc24fa80,33.996541,-118.481895,bd,,,santa-monica,2019-07-14 18:41:16.565443
107,81.0,False,,6ef9b48c-587d-49ec-a1a9-334d4825f038,33.99809333333334,-118.47969833333333,rf,,,santa-monica,2019-07-14 18:41:16.565443
108,55.0,False,,4506e21e-e03c-4803-a92b-3923bb04f1d0,34.004688333333334,-118.48227666666668,rf,,,santa-monica,2019-07-14 18:41:16.565443
109,40.0,False,,83930d2b-a38c-49db-af8f-c61c2727d62c,33.996513,-118.481301,bd,,,santa-monica,2019-07-14 18:41:16.565443
110,25.0,False,,c4321cec-2c15-4a3f-bdc7-ede9e6ed0c06,33.999525,-118.47868,bd,,,santa-monica,2019-07-14 18:41:16.565443
111,61.0,False,,4c77b75f-9472-42e8-a83c-4a61b29006de,34.00116333333334,-118.47860666666665,rf,,,santa-monica,2019-07-14 18:41:16.565443
112,61.0,False,,6cbdd4e8-2128-407c-a2be-cf3818fca364,33.997837,-118.479449,bd,,,santa-monica,2019-07-14 18:41:16.565443
113,35.0,False,,378710ac-36a5-41e8-929f-3fedb769c0b7,33.998586,-118.478909,bd,,,santa-monica,2019-07-14 18:41:16.565443
114,80.0,False,,52207bfb-0e88-4090-a765-ee8751602e9e,33.997722,-118.479401,bd,,,santa-monica,2019-07-14 18:41:16.565443
115,35.0,False,,56d66c8b-7f0b-4ff3-a482-6c1207ddb430,33.99868,-118.478763,bd,,,santa-monica,2019-07-14 18:41:16.565443
116,87.0,False,,f60b87b8-56e0-416f-ba18-3ce6463d9826,34.00081333333333,-118.47830166666667,rf,,,santa-monica,2019-07-14 18:41:16.565443
118,61.0,False,,7872bc5d-e919-4c35-8da4-0a4538ffeb64,33.997757,-118.4792,bd,,,santa-monica,2019-07-14 18:41:16.565443
119,81.0,False,,cc7731db-657f-4a72-8c1e-5dce8f656b1c,34.000808,-118.478212,bd,,,santa-monica,2019-07-14 18:41:16.565443
120,63.0,False,,59e37bc8-e6c5-4792-b65f-c17db4a3a4f2,33.998877,-118.478505,bd,,,santa-monica,2019-07-14 18:41:16.565443
